artist_id,artist_latitude,artist_location,artist_longitude,artist_name,danceability,duration,energy,key,key_confidence,loudness,mode,mode_confidence,release,song_hotttnesss,song_id,tempo,title,track_id,year
ARC28SN1187B989049,0.0,United States,0.0,Greater Vision,0.0,113.42322,0.0,0,0.0,-11.326,0,0.0,A Greater Vision Christmas,0.0,SOBJZRJ12A8C13EB0C,184.529,Carol Of The Bells (Instramental Featuring The Budapest Pops Orchestra),TRATZNW128F427101D,0
ARD0FN11187B9B25CD,40.85715,"New York, NY [The Bronx]",-73.85678,Bobby Darin,0.0,124.9171,0.0,7,0.38,-10.387,1,0.333,Live From Las Vegas,-1.0,SOGRPFI12A8C1349A6,71.356,Intro. & Hello Young Lovers (Live) (2000 Digital Remaster),TRAUYNK128F425BDB9,0
ARPNJUD122BCFCB9B4,0.0,AUSTRALIA,0.0,Dark Shadows,0.0,116.6624,0.0,7,0.671,-27.942,1,0.54,House Of Dark Shadows and Night Of Dark Shadows,-1.0,SOHDQDZ12A6D4F86E2,130.557,Love Theme From Night Of Dark Shadows (unused Version),TRAWDAI128F148438A,0
AR7B2HD1187B9A5161,0.0,NA,0.0,Michael Convertino,0.0,159.16363,0.0,10,0.529,-18.148,0,0.615,Bodies_ Rest & Motion [Original Score],-1.0,SOFUYVH12A6D4F9FF3,172.221,Main Title [Bodies_ Rest & Motion] (2006 Remastered LP Version),TRAXBKM128F14A5885,0
ARI6CSW1187B9AF09A,0.0,"M�engladbach, Germany",0.0,Eko Fresh feat. Summer Cem & DJ Ses,0.0,244.63628,0.0,6,0.848,-6.523,1,0.533,Ich bin jung und brauche das Geld,-1.0,SOATICR12A8C139BDB,91.987,Mönchengladbach Love,TRAXLGO128F4295A2B,2003
ARXZP9T1187FB4565D,52.85551,"Miltown Malbay, Ireland",-9.40102,Willie Clancy,0.0,221.72689,0.0,9,0.285,-20.731,1,0.157,Voice of the People 01: Come Let Us Buy The Licence,-1.0,SONXHGK12A8C141541,202.266,The Song of the Riddles,TRBAJLR128F92F2755,0
ARG9CID1187B9AB010,40.85251,"Long Island, New York",-73.13585,Taking Back Sunday,0.0,223.39873,0.0,7,0.795,-4.495,1,0.708,Where You Want To Be,0.6724412140160874,SOCXWEG12A6D4FBEA3,147.745,I Am Fred Astaire (Album Version),TRBCIDX128F422F215,2004
AR5MK521187B98E0B8,51.50632,"London, England",-0.12714,Heaven 17,0.0,311.43138,0.0,7,0.028,-9.796,1,0.508,Penthouse And Pavement,-1.0,SOKCCBG12AF72A9DF2,122.267,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),TRBGHHB128F1487CD2,1981
AR7GOK91187FB455F5,48.85692,"Paris, France",2.34121,Jean-Jacques Goldman,0.0,434.49424,0.0,7,0.394,-10.787,1,0.521,Intégrale 81-91,0.21508031850922793,SOJTAUO12A8AE45CD1,150.407,Entre Gris Clair Et Gris Foncé (Live),TRBHUUZ128F425C46F,0
AR107SB1187B9A79F9,0.0,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",0.0,Bézu,0.0,285.64853,0.0,8,0.508,-9.093,1,0.343,Le top du père Nöel,-1.0,SOOVOKS12AB017EE57,126.88,Le tortillard,TRAAHDH128F93094B6,0
ARF9EI11187B9AB66C,0.0,North Carolina,0.0,9th Wonder featuring Defcon_ Phonte,0.0,289.54077,0.0,11,0.574,-7.719,1,0.542,9th Wonder Presents Dream Merchant Volume 1,0.52549711888017,SOSCKEF12AB0181D6F,137.534,Almost Genuine,TRABUTR128F9325453,0
ARKRQSV1187B99FB13,35.14968,"Memphis, TN",-90.04892,Deborah Allen,0.0,189.57016,0.0,6,0.755,-11.156,1,0.726,Karaoke: Country Queen - Singing to the Hits,0.26586104921065007,SODMROC12A8C1443E7,67.904,I Will Always Love You,TRACOSY128F92F12B7,2005
AR0B1CH1187FB3A824,34.56398,"Benton, Arkansas",-92.58685,Charlie Rich,0.0,184.65914,0.0,0,0.194,-11.537,1,0.406,Feel Like Going Home: The Essential Charlie Rich,0.21204540548371908,SOIMQSC12A8C1344C4,119.963,Nice 'N' Easy,TRADNRG128F426F18C,1997
AR7GUNF1187B990CCF,35.2225,"Charlotte, NC",-80.83754,Between The Buried And Me,0.0,291.39546,0.0,1,0.457,-5.765,1,0.46,Between The Buried And Me,0.579038701159863,SOUJQRS12A6D4F7ADE,179.406,Use Of A Weapon (Album Version),TRAHVZW128F146477A,2002
AREE69X1187FB438D6,0.0,NA,0.0,Cannon's Jug Stompers,0.0,167.88853,0.0,2,0.503,-16.521,1,0.566,The Cornshucker's Frolic: Classic Recordings From The 1920's & 30's_ Vol. 2,-1.0,SOZRNIB12A58A793A3,95.227,Mule Get Up In The Alley,TRAIAJT12903CED2F9,0
ARGDLJR1187B98D048,0.0,NA,0.0,Bob Crosby,0.0,171.85914,0.0,0,0.513,-14.946,0,0.574,1937/40 Broadcasts,0.26586104921065007,SOYYAKA12A58A7D409,100.317,Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago),TRAIXHM128F9302149,0
ARRR4Y81187FB524CE,30.76753,"Dubuisson, LA",-92.11789,Lonnie Brooks,0.0,156.21179,0.0,0,0.22,-9.392,1,0.252,Sweet Home Chicago (Paris 1975) (Blues Reference),-1.0,SONCMAJ12AB017A938,138.386,Mama Talk To Your Daughter (take 2),TRAJAAV128F92DCF5F,0
ARN5NHX1187FB4F755,41.88415,"Chicago, IL",-87.63241,The Smashing Pumpkins,0.0,249.62567,0.0,2,0.412,-4.673,1,0.418,Rotten Apples_ The Smashing Pumpkins Greatest Hits,0.6684193693704693,SOMOUQV12A6701CD7B,152.999,Real Love,TRASWIV128E0788A84,2000
ARB054P1187B9AD32E,37.77916,"San Francisco, California",-122.42005,Santana,0.0,637.43955,0.0,11,0.516,-8.814,0,0.661,Tropical Spirits Parts I & II,0.41504977231582957,SOXSZBM12A8AE483AD,118.444,Fried Neckbones And Home Fries,TRASZQZ128F424B2FE,0
AR49IWV1187FB3C663,0.0,NA,0.0,Dédé Saint Prix_ Pakatak,0.0,257.27955,0.0,9,0.037,-12.878,1,0.266,Dédé Saint-Prix & Pakatak rendent hommage à Paulo Rosine (1982),-1.0,SOKUCRV12AB017F645,98.18,Nom' Mayi,TRATJXZ128F9310ADB,0
AR1XVTM1187B996D57,44.11559,Oregon,-120.51484,John Doan,0.0,274.99057,0.0,5,0.0,-13.353,1,0.275,Friends Of Fahey Tribute,0.5373179231162059,SOFOGUH12A8C1449BD,82.856,In John Fahey There Is No East or West (feat. John Doan),TRATKKL128F92F8C35,0
AR3DLBB1187B98F3DF,0.0,"Staunton, VA",0.0,The Statler Brothers,0.0,201.27302,0.0,10,0.0,-16.822,1,0.0,Flowers On The Wall:  The Essential Statler Brothers 1964-1969,0.4974983400231311,SOHWHCE12A8C133385,104.068,Shenandoah,TRAUQFT128F4270904,1967
AR1ABAO1187FB531E1,42.33168,"Detroit, MI",-83.04792,Alice Cooper,0.0,209.47546,0.0,4,0.776,-10.998,1,0.636,Zipper Catches Skin,0.48512236410182064,SOHPXSL12A8AE47FCB,92.685,Make That Money (Scrooge's Song) (Album Version),TRAVYRR128F423C597,1982
AR1ZKBE1187FB53629,0.0,"D�orf, Germany",0.0,Kraftwerk,0.0,332.14649,0.0,5,0.502,-10.486,0,0.483,The Man Machine (2009 Digital Remaster),0.368413732666965,SOMVDFN12A58A7CE36,89.346,The Man Machine (2009 Digital Remaster),TRAWASU12903D07A25,0
AR8HQBB1187B99F7BB,41.70671,"Poughkeepsie, New York / Pompano Beach, Florida",-73.92937,Shai Hulud,0.0,188.29016,0.0,2,0.208,-4.019,0,0.373,Misanthropy Pure,0.6936556236578234,SOQIYTK12AB0189CCF,136.331,We Who Finish Last,TRAWCGS128F934BE2F,2008
ARCII0J1187FB3A1B4,40.71455,"New York City, New York",-74.00712,The Marx Brothers,0.0,431.51628,0.0,9,0.26,-11.058,1,0.427,Ciné-Stars: The Marx Brothers,-1.0,SOKUQTD12AB0186577,115.221,Un jour aux courses: Who's That Man,TRAXEDF12903CD5DFB,0
ARBUOMY1187B99F2EB,37.77916,California - SF,-122.42005,Messy Marv featuring Clover Geez,0.0,285.85751,0.0,2,0.158,-5.608,1,0.366,Bandannas_ Tattoos & Tongue Rings,0.21508031850922793,SOCAKIC12AC46881B9,173.919,Still Ballin,TRAXRPG12903CEDD73,0
ARZ7OD71187B9940A7,40.71455,New York,-74.00712,Los Muñequitos De Matanzas,0.0,301.19138,0.0,10,0.396,-11.133,0,0.392,Rumberos de Corazon- 50 Aniversario,0.2603382425674305,SOTNZAE12A8C1331F1,91.943,Te Ando Buscando,TRAYRFK128F4240A7F,2007
ARORDXJ122ECCBB264,0.0,NY - New York City,0.0,Carlos Jimenez_ J Elvira_ Oliversam,0.0,367.46404,0.0,5,0.24,-11.861,0,0.304,Club_ Crucial and Crossover,0.0,SOVXXAI12AB0186C66,0.0,La vida (Jp Candela & Vlada Asanin club mix),TRAYTNL12903CD2D19,0
ARJS05S1187FB58F3A,0.0,"LOS ANGELES, California",0.0,Spongebob Squarepants,0.0,144.61342,0.0,7,0.079,-8.597,1,0.461,Het Spongebob Squarepants Lied,0.30416950343527516,SOKSINK12A8C13CB9B,125.261,Het Spongebob Squarepants Lied,TRAYTWH128F42AE5B0,0
ARIOJO01187B9B31B1,0.0,NA,0.0,Mariachi Silvestre Vargas,0.0,186.09587,0.0,7,0.683,-12.881,1,0.624,Mexico Gran Colección Ranchera - Mariachi Silvestre Vargas,0.21508031850922793,SOOWRBQ12AB0189096,88.457,Cielito lindo,TRBAVQR12903CBFAE2,2006
AR0N9BV1187FB3AD01,41.76332,"Hartford, CT",-72.67407,Gene Pitney,0.0,166.3473,0.0,7,0.648,-6.832,1,0.483,Something's Gotten Hold of My Heart: the Collection,0.7329241300483429,SOVPVKY12A6D4F6F86,93.301,Every Breath I Take,TRBBHHP128EF365DA0,1986
AR6742W1187B989AA9,0.0,NA,0.0,Joe Graves & The Diggers,0.0,261.32853,0.0,0,0.626,-13.435,1,0.564,Ultra-Lounge / Bossa Novaville Volume Fourteen,0.42530424172042486,SOZXKFE12A6D4F71FC,88.947,Witchcraft (1997 Digital Remaster),TRBBVYO128F146AEDC,0
AR0S0EO1187FB490BE,38.62774,"St. Louis, MO",-90.19951,Disco D feat. Lola Damone & Helluva,0.0,226.61179,0.0,6,0.052,-7.765,1,0.38,A Night At the Booty Bar,-1.0,SOPYMLY12AC3DF67AE,152.34,Keys To The Whip (Straight Pimpin' Mix),TRBBYST12903CE82DB,0
ARB054P1187B9AD32E,0.0,"San Francisco, CA",0.0,Santana,0.0,433.37098,0.0,1,0.202,-14.057,1,0.498,Santana/Abraxas/Santana(III) (3 Pak) (Costco Longbox Version),-1.0,SORZNEP12CF54662E7,84.87,Fried Neck Bones And Some Home Fries,TRBEEQF128F4283395,0
AR9AN471187B99E0DA,33.74831,Atlanta Georgia USA,-84.39111,Scott Wesley Brown,0.0,191.21587,0.0,2,0.491,-20.02,1,0.742,Somebody's Brother,-1.0,SODOZXX12A8C137BCE,124.346,Somebody's Brother (Somebody's Brother Album Version),TRADULX128F425A590,0
AR2XI6G1187B9AE7DA,0.0,"Bronx, NY",0.0,Fat Joe,0.0,211.59138,0.0,5,0.246,-7.239,1,0.371,All Or Nothing,-1.0,SOLYAFD12A6702090E,100.783,Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05],TRAGFUR128E078B8B3,2005
AR342K51187B98B571,0.0,NA,0.0,Olivier Messiaen,0.0,647.60118,0.0,5,0.109,-24.98,1,0.194,Messiaen Oeuvres Orgue,0.0,SOKQDQZ12A8C13BB10,101.636,Livre D'orgue (1951) : VII Soixante-Quatre Durées (Remasterisé En 2008),TRAGPAD128F42990B7,0
ARUNHZF122988ED7DA,35.21962,North Carolina,-80.01955,Lou Reid & Carolina,0.0,145.94567,0.0,4,0.014,-9.063,1,0.275,My Own Set Of Rules,0.0,SOWMYVP12AB017BB47,109.696,It's So Hard To Stumble (When You're Down On Your Knees),TRAHZNL128F9312B48,0
ARRWQW61187FB5B301,30.2676,"Austin, TX",-97.74298,Lou Ann Barton,0.0,241.26649,0.0,3,0.367,-10.733,1,0.406,An Austin Rhythm And Blues Christmas,0.45404276609111616,SOSVKSI12A8C133503,87.485,Please Come Home For Christmas,TRAIAFH128F4271742,1986
ARPKATM1187B9B76E6,41.30711,"New Haven, CT",-72.92496,Hatebreed (int License),0.0,174.28853,0.0,6,0.075,-3.731,1,0.463,Hatebreed [Explicit],0.6290718355952272,SOEVAMO12AC90716AD,82.69,Between Hell and A Heartbeat [Explicit],TRAIJWN12903CF2C76,0
ARNUFGE1187B9B7881,40.85715,"New York, NY [The Bronx]",-73.85678,THE CHIFFONS,0.0,138.762,0.0,9,0.596,-6.863,1,0.594,The Chiffons Absolutetly The Best!,0.3943948561005826,SOAYZDX12A8C13B9C1,122.939,Did You Ever Go Steady,TRAKVLY128F426E6AD,1963
ARUGU0E1187B9B30F6,34.05349,"Los Angeles, California, United States",-118.24532,The Doors,0.0,434.15465,0.0,2,0.582,-12.869,1,0.579,Live In Boston 1970,-1.0,SORFRSB12A8C13DB7F,86.051,Rock Me (Live In Boston_ 1970) (1st Show),TRALYPO128F429C4AF,0
ARQDONM1187B9BA1AD,34.19451,"Clarksdale, MS",-90.5651,Junior Parker,0.0,202.55302,0.0,0,0.835,-16.238,1,0.656,Funny How Time Slips Away,0.3589765264395974,SOBLRSW12A5891D70B,151.273,Love Ain't Nothing But a Business Goin On,TRAMJEO128F4228CDC,0
ARPOWQJ1187B9A2347,0.0,NA,0.0,Junie,0.0,243.69587,0.0,11,0.362,-8.71,0,0.355,Six Degrees Of P-Funk: The Best Of George Clinton & His Funk Family,0.2998774882739778,SOEZRMA12A58A7D1C3,102.682,Rappin' About Rappin' (Uh-Uh-Uh),TRANKVF128F42724A1,0
ARGAJDQ11F50C4EDDF,0.0,NA,0.0,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0.0,84.1922,0.0,6,0.231,-20.105,0,0.466,Musica Sacra Nella Napoli del '700,-1.0,SODYNOZ12A8C13D20D,59.49,Miserere: XI. Cor Mundum,TRAOBJC128F4279CCB,0
ARNNHLN1187FB42912,29.07904,"Hermosillo Sonora, Mexico",-110.94695,Yahir,0.0,253.28281,0.0,2,0.468,-6.504,0,0.635,No te apartes de mi,-1.0,SOSNABG12A6D4F7521,95.993,Amigo (Con el Coro de Infantes de la Basilica de Guadalupe),TRAPHDJ128F147CA17,0
AR6W5MS1187FB3BF47,34.05349,"Los Angeles, CA",-118.24532,Little Feat,0.0,330.73587,0.0,4,0.633,-8.163,1,0.584,Waiting For Columbus [Live Deluxe],0.30416950343527516,SOOYIJN12AB017C168,93.42,Day Or Night [Live Album Version],TRARQWJ128F92E9CCA,0
ARV1JVD1187B9AD195,35.91463,"Chapel Hill, NC",-79.05661,Loudon Wainwright III,0.0,152.13669,0.0,0,0.669,-12.464,1,0.696,High Wide & Handsome - The Charlie Poole Project,0.387026531891994,SOCDLVW12AB018371F,151.294,Rowena,TRASFAV128F93428A4,2009
ARCII0J1187FB3A1B4,40.71455,"New York City, New York",-74.00712,The Marx Brothers,0.0,142.94159,0.0,9,0.167,-11.371,1,0.222,Ciné-Stars: The Marx Brothers,-1.0,SOXQELE12AB01865A3,81.035,Un jour au Cirque: Two Blind Loves,TRASUTO12903CD5E07,0
ARIK8T31187B9A4D4F,0.0,NA,0.0,Louis Prima And Keely Smith,0.0,159.16363,0.0,10,0.131,-12.675,1,0.226,Jump_ Jive an' Wail: The Essential Louis Prima,0.5654510121736983,SOIDUUW12A8C13DF25,108.498,I've Got You Under My Skin,TRATONC128F4299381,1960
ARA0YAE1187B9B1D16,35.21962,North Carolina,-80.01955,John Brown,0.0,196.57098,0.0,0,0.72,-5.881,1,0.556,John Brown Or Die: A Revival You Can Believe In,-1.0,SOBFTYI12AB01849FC,130.119,Sarah Palin {I Wanna Lay Pipe} [Remix],TRATTRI12903CAF946,0
AR9OMFE1187FB3BB54,0.0,"Mt. Vernon, NY",0.0,Pete Rock & C.L. Smooth,0.0,286.69342,0.0,1,0.69,-10.235,0,0.44,Mecca And The Soul Brother,0.932274163156757,SOUXEOI12A6D4FB18E,101.779,They Reminisce Over You (Single Version),TRAWEIX128F14B0F05,1992
ARWVMJA1187B98AA6E,37.27188,California,-119.27023,Nancy Walker,0.0,215.95383,0.0,5,0.299,-15.61,1,0.605,My Square Laddie / I Can Cook Too,-1.0,SOSNWQV12A8C13B736,43.485,I'm Kinda Partial To His Puss (from My Square Laddie),TRAZAIT128F429B8F6,0
AR8SRQ31187FB4D477,52.94922,"Nottingham, England",-1.14392,Ten Years After,0.0,145.00526,0.0,11,0.707,-10.124,0,0.7,Cricklewood Green,0.2707759989463275,SOQLWVI12A6D4F465F,106.145,Year 3_000 Blues (2002 Digital Remaster),TRBBVFB128F1461507,1970
AR1CB5G1187B9AFB8E,52.47859,"Birmingham, England",-1.9086,Electric Light Orchestra,0.0,205.40036,0.0,5,0.238,-10.782,0,0.392,Electric Light Orchestra,-1.0,SOOHOXD12A6310E8C6,154.244,Queen Of The Hours (2001 Digital Remaster),TRBDBOI128E07817D7,0
ARSSR8L1187B990BC5,50.67109,"Isle of Wight, England",-1.32524,Joey Negro,0.0,535.69261,0.0,1,0.629,-6.983,1,0.573,The Very Best Of Euphoric Dance Breakdown,0.22431428210760998,SOKDVVW12A67ADD8AD,128.319,Make A Move On Me,TRBGYVK128F426A0D6,2005
AR2XI6G1187B9AE7DA,0.0,"Bronx, NY",0.0,Fat Joe,0.0,277.002,0.0,10,0.113,-4.678,0,0.282,Loyalty,0.34580223396532944,SOMBEOP12AB018A0F7,167.878,Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version),TRADEYR12903CC488D,2002
ARK8EHO1187B9B71D1,57.15382,"Aberdeen, Scotland",-2.10679,The Shamen,0.0,247.53587,0.0,5,0.811,-8.069,1,0.652,Heal (The Separation),0.26586104921065007,SOARKRH12AB0188703,110.04,Heal (The Separation) [H.E.L.P Breakbeat],TRADVYY128F931C56C,1996
ARO41T51187FB397AB,0.0,"Mexico City, Mexico",0.0,Sasha,0.0,265.84771,0.0,9,0.691,-9.532,1,0.642,Turn It Into Something Special,-1.0,SOJVTTZ12A6D4F99D8,155.996,Turn It Into Something Special (Svengali's remix für Elisa),TRAGTNK128F14732E1,0
ARUDY181187B9B5F49,31.03896,"Collins County, TX",-93.97961,Charlie Walker,0.0,124.76036,0.0,7,0.003,-17.913,1,0.144,Charlie Walker's ''T'' For Texas,-1.0,SOVAZZK12AB018935A,161.533,That Little Ole Wine Drinker Me - Original,TRAJHRC128F9340CFA,0
AR8VZW31187B9B7217,0.0,NA,0.0,Kevin Burke,0.0,149.39383,0.0,9,0.166,-17.604,1,0.191,Kevin Burke: Sweeney's Dream,-1.0,SOZXZIL12AB0189931,214.424,Brendan McGlinchey's Reel (Splendid Isolation) / Sweeney's Buttermilk (medley),TRAKYJR128F9349399,0
AR5LZJD1187FB4C5E5,35.66693,NC,-80.46935,Britt Nicole,0.0,220.36853,0.0,4,0.371,-4.58,1,0.42,Set The World On Fire (Premiere Performance Plus Track),0.6833732483660871,SOQNPQX12A8C135E46,120.008,Set The World On Fire,TRAMESI128F93509F7,2007
ARW3V6T1187B9ACAC4,48.39023,"Brest, France",-4.48622,Miossec,0.0,159.60771,0.0,9,0.802,-8.503,1,0.654,"Brest of\" (Tout ça pour ça)",-1.0,SOSCCOO12A8C13F0AF,103.005,Que Devient Ton Poing Quand Tu Tends Les Doigts,TRAOJYI128F42AD95E,1995
AR7SVRP1187FB55875,0.0,NA,0.0,Billy May & His Orchestra,0.0,312.92036,0.0,8,0.054,-10.703,1,0.377,The Original Ballroom Dancing Album,-1.0,SOQNRHE12A8AE4849A,103.532,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),TRARIGL128F422B9CE,0
ARM7UY51187B993E17,40.71455,"New York, NY",-74.00712,Eddie Palmieri,0.0,266.50077,0.0,10,0.414,-17.886,0,0.464,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,-1.0,SOYBJJE12A8C13CC79,153.309,No Pienses Asi,TRARZBQ128F42649A6,1973
ARSZVAK1187FB4A9F0,0.0,NA,0.0,Richie Ray & Bobby Cruz,0.0,418.53342,0.0,10,0.752,-7.616,0,0.642,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),-1.0,SOMIDHA12A8C132C67,105.75,Guaguanco Raro,TRASYBF128F4249F28,1970
ARYGXKQ11E2835CE3B,0.0,"New York, NY [Queens]",0.0,Styles P & The Evil Genius DJ Green Lantern,0.0,235.04934,0.0,7,0.131,-9.338,1,0.334,The Green Ghost Project (Clean),0.38293509007501925,SOJHOTE12AB018B253,167.873,Shadows,TRATZXK12903CD8CFB,0
ARJRRJZ11F50C47E95,0.0,New Jersey,0.0,Big Rich featuring J. Stalin_ Aristotle,0.0,137.79546,0.0,1,0.364,-7.806,0,0.358,Demolition Men Present: Block Tested Hood Approved,-1.0,SOHBIKA12AB01857DB,103.948,Imaginary Gangsters,TRAVASY12903CBF39B,0
ARGNZOL1187FB5CE7C,37.27188,California,-119.27023,Fernando Ortega,0.0,131.10812,0.0,2,0.855,-15.001,1,0.768,This Bright Hour,0.37598430150044215,SOBMYJF12A8C141AD2,91.523,Don't Let Me Come Home A Stranger (LP Version),TRAVGKM128F92C58B4,1997
ARN1SGT1187B9AC5A4,18.11526,Jamaica,-77.27348,Inner Circle,0.0,227.81342,0.0,0,0.783,-5.642,1,0.569,Spirits In The Material World: A Reggae Tribute To The Police,0.0,SOPMWKF12AC961828D,90.018,Bed's Too Big Without You,TRAWRFC12903CF2624,2008
AR4UJ7O1187B994010,34.30246,"Darlington, SC",-79.87162,Buddy Johnson,0.0,140.01587,0.0,0,0.012,-9.906,0,0.031,Jukebox Hits 1940-1951,0.5017260817454576,SOYTSKQ12A8C1373B4,72.74,Did You See Jackie Robinson Hit That Ball?,TRAWSXU128F4275C84,2005
ARDW74M1187B98DA34,0.0,NA,0.0,The Florida Boys,0.0,210.88608,0.0,8,0.771,-10.849,1,0.765,When He Was On The Cross [I Was On His Mind],0.319565986882865,SOHYWWR12A6D4FBED8,70.286,When He Was On The Cross [I Was On His Mind],TRAYJXO128F4228ECC,0
ARTML781187B9AF080,0.0,NA,0.0,Neeme Jarvi,0.0,65.20118,0.0,7,0.869,-26.232,0,0.888,TCHAIKOVSKY: Suite No. 4 / The Seasons,-1.0,SOQNZJI12AB018E3B8,91.485,"Suite No. 4 in G major_ Op. 61_ \"Mozartiana\": IV. Variation 5",TRBACPE12903CC7055,0
AR4R0741187FB39AF2,51.50632,"London, England",-0.12714,Bow Wow Wow,0.0,172.79955,0.0,1,0.68,-9.883,1,0.528,Love_ Peace & Harmony The Best Of Bow Wow Wow,0.4454545254934259,SOALJHY12A8AE489F3,126.501,Love_ Peace and Harmony,TRBAFFR128F425BC5B,0
AR03BDP1187FB5B324,34.05349,"Kentwood, LA; Los Angeles, CA",-118.24532,Britney Spears,0.0,196.80608,0.0,0,0.372,-3.693,0,0.598,Oops!... I Did It Again,0.8399838787545322,SOLSJHM12A8C139B46,107.969,Can't Make You Love Me,TRBALRR128F429625D,2000
AR3AIEI1187B992D8D,54.31392,Great Britain / UK,-2.23218,Marilyn Horne,0.0,282.14812,0.0,10,0.44,-23.593,0,0.536,Handel : Operatic Arias,-1.0,SOPZACG12A6D4F9271,47.97,"Rinaldo : Act 1 \"Cor ingrato_ ti rammembri\" [Rinaldo]",TRBBIYX128F1497FF2,0
ARWVOHH1187FB5974B,0.0,"Cleveland, OH",0.0,Screamin' Jay Hawkins,0.0,301.13914,0.0,10,0.605,-7.401,1,0.578,I Put a Spell on You: The Best Of,0.582918458497712,SOLDTNU12A58A7A231,116.01,What's Gonna Happen On the 8th Day,TRBCHIL128F4281434,1996
ARJ8YLL1187FB3CA93,40.69626,"Richmond Hill, NY",-73.83301,Morton Gould,0.0,1610.00444,0.0,7,0.034,-32.874,1,0.003,Fall River Legend,0.0,SOZZBDC12A8C146917,47.891,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,TRBCVOS128F92F037C,0
ARBCUNV1187B98A9FB,0.0,"East Flatbush, Brooklyn, NY",0.0,Busta Rhymes,0.0,205.00853,0.0,10,0.593,-8.165,0,0.514,When Disaster Strikes,0.5506471533741789,SOFNEXF12A8AE464D0,100.44,When Disaster Strikes (Explicit LP Version),TRBDXVN128F42334DD,0
ARE36MM1187B991E50,31.1689,"Couchman, TX",-100.07715,Blind Lemon Jefferson,0.0,175.15057,0.0,4,0.18,-19.239,1,0.112,The Complete Classic Sides Remastered: Chicago 1926 Disc A,-1.0,SOJBKMX12A8AE47E72,101.676,Got The Blues,TRBFMCN128F423625D,1926
ARJRF841187B9B7F9A,48.20254,"Vienna, Austria",16.3688,Max Steiner,0.0,163.39546,0.0,3,0.039,-13.629,1,0.518,Gonjhe With the Wind & Golden Earrings,-1.0,SOFXMHL12AB01850EF,99.219,( Gone With the Wind) Bonnies Fatal Pony Ride,TRBHGBU12903CAA37F,0
AR3J4WZ1187B9B17ED,48.85692,"Paris, France",2.34121,Gall_ France,0.0,162.79465,0.0,4,0.566,-9.18,1,0.176,En Allemand - Das Beste Auf Deutsch,0.39200877147130697,SOGIMLG12A8C13A2C8,131.612,Mein Herz kann man nicht kaufen,TRBHSDN128F4274E9F,2006
AR89DTT1187B9A7ED5,37.77916,California - SF,-122.42005,Suzanne Ciani,0.0,239.59465,0.0,7,0.527,-21.552,1,0.613,The Ultimate Most Relaxing New Age Piano in the Universe,0.4159831182884585,SOMZCVH12AB0182B8E,106.33,Stream,TRAAEOU128F9309DE0,0
ARZ05QG1187FB3843E,31.55379,"Monticello, MS",-90.10785,Byther Smith,0.0,418.87302,0.0,1,0.826,-11.702,1,0.912,Addressing The Nation With The Blues,0.4373517613872757,SONETAN12A58A7ACEB,117.168,I Wish My Mother Was Here,TRAAQLE128F424AE71,1989
ARKUP6H1187FB3F8E3,0.0,NA,0.0,Cesar Camargo Mariano/Helio Delmiro,0.0,287.11138,0.0,9,0.577,-11.877,1,0.4,Samambaia,-1.0,SOSTFTW12A8C13B84A,163.167,Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente,TRAAVNN128F428A85D,0
ARZJ4MI1187B9AF5AF,0.0,"Orange County, CA",0.0,Reel Big Fish,0.0,153.67791,0.0,2,0.46,-4.188,1,0.502,Monkeys For Nothin' And The Chimps For Free,-1.0,SODWSGW12A58A7D4B8,159.723,Why Do All Girls Think They're Fat (Album),TRACMFN128F4298DBE,2007
ARGBR4I1187B99D073,47.60356,"Seattle, WA",-122.32944,Mudhoney,0.0,217.5473,0.0,4,0.937,-7.996,1,0.506,Five Dollar Bob's Mock Cooter Stew,0.536032111708468,SOEGWUQ12A5891CC6F,158.517,Between Me & You Kid (Album Version),TRADLYD128F92FEBFF,1993
ARXLX5L1187FB47BED,0.0,NA,0.0,Crazy Horse,0.0,133.3024,0.0,9,0.122,-13.771,1,0.445,Scratchy: The Reprise Recordings [Includes Liner Notes],0.5729201479465231,SOCRNKC12A6D4FAE9D,152.729,Dance_ Dance_ Dance  (Album Version),TRAECKI128F149EA48,0
ARASYMJ1187B9ACAF2,51.50632,"London, England",-0.12714,Whitesnake,0.0,252.08118,0.0,11,0.672,-8.706,0,0.63,Best Of Whitesnake,0.2707759989463275,SOGEQKA12A6D4FA27C,125.022,Love Ain't No Stranger (2003 Digital Remaster),TRAGFIS128F14947B0,2003
